id_cliente,nombre_cliente,direccion,comuna,tipo_cliente,fecha_alta_contrato
CL-01008,Edwin Marco Torres Leiva,Lautaro 926,Chiguayante,Residencial,2017-01-31
CL-01009,Francisco Cuevas Rosas,Calle Las Maravillas 270 Piso 3,Concepción,Residencial,2025-05-06
CL-01010,María Julia Valenzuela Saavedra,Eduardo Jara 42,Talcahuano,Comercial,2023-01-04
CL-01011,Ingrid Margot Barrera Vargas,Los Lirios 7665 Dpto. 37,Concepción,Residencial,2022-01-22
CL-01012,Susana Moreno,Avenida Arturo Prat 35 Piso 8,San Pedro de la Paz,Comercial,2025-02-18
CL-01013,Paulina Marlene Varas Márquez,Manuel Rodríguez 100,San Pedro de la Paz,Residencial,2013-03-27
CL-01014,Giselle Tania Jiménez Mora,Las Mosquetas 521,Concepción,Residencial,2014-10-08
CL-01015,Julieta Gloria Ulloa Estrada,Los Aromos 23,Chiguayante,Residencial,2013-09-26
CL-01016,Nolberto Juan Navarro Fuentealba,Avenida Manuel Rodríguez 713 Of. 317,San Pedro de la Paz,Comercial,2012-03-03
CL-01017,María Teresa Ramírez Astudillo,Calle Ramón Carnicer 728,Concepción,Residencial,2018-12-25
CL-01018,Antonia Pérez Ulloa,Avenida Esmeralda 47,Hualpén,Residencial,2024-08-31
CL-01019,Catalina Pía Aguilar Leiva,Avda. Celso Rivera 43 Dpto. 422,San Pedro de la Paz,Residencial,2016-07-21
CL-01020,Felipe Martín Urra Peña,Calle Los Alerces 435,Concepción,Residencial,2014-02-16
CL-01021,María Michelle Muñoz Contreras,Calle María Rivera 9610,Hualpén,Residencial,2012-03-03
CL-01022,Jessica Concha Benavides,Calle Gabriela Mistral 318 Dpto. 60,Concepción,Residencial,2012-11-14
CL-01023,Federico Muñoz Morales,Calle Vicuña Mackenna 983 Of. 2827,San Pedro de la Paz,Residencial,2019-09-24
CL-01024,Susan María Becerra López,Christopher Cofré 557 Dpto. 23,San Pedro de la Paz,Residencial,2013-01-10
CL-01025,Felipe Rodolfo Navarro Hernández,Pasaje Jaime Inostroza 54,San Pedro de la Paz,Residencial,2014-11-21
CL-01026,Ana Vidal,Las Rosas 392,Talcahuano,Residencial,2014-12-13
CL-01027,Sylvia Katherine Mena Agurto,Gabriela Mistral 495,San Pedro de la Paz,Residencial,2016-10-08
CL-01028,Juanita Susana López Ayala,Pasaje Manuel Rodríguez 47 Dpto. 718,Chiguayante,Comercial,2014-09-12
CL-01029,Ruth Núñez Silva,Calle Los Palmitos 5538 Dpto. 85,Concepción,Residencial,2019-12-31
CL-01030,Leonardo David Guzmán Belmar,Avda. Patricia Villalobos 446,Chiguayante,Industrial,2012-09-22
CL-01031,Dante Marco Carreño González,Gabriela Mistral 6470 Piso 4,Concepción,Residencial,2012-05-27
CL-01032,Patricia María Lara Matus,Calle Irarrázabal 7955,Hualpén,Residencial,2012-05-09
CL-01033,Arturo Uribe,Calle Caupolicán 469 Of. 9576,Concepción,Residencial,2011-11-04
CL-01034,Roberto Zúñiga Pinilla,Calle Arturo Prat 3426,Concepción,Residencial,2021-06-17
CL-01035,Patricia Carla Medel Méndez,Avenida Picarte 2124,Concepción,Residencial,2020-08-11
CL-01036,María Fernanda Contreras Carvajal,Francisca Pavez 79,Hualpén,Residencial,2017-07-25
CL-01037,Máximo Martín Espinoza Córdova,Marcelo Aguilera 2873 Dpto. 467,Talcahuano,Residencial,2016-10-24
CL-01038,Catalina Irene Salgado Labra,Calle Sergio Baeza 959,Chiguayante,Residencial,2014-02-12
CL-01039,Álvaro José Ríos Fernández,Pablo Reyes 539 Dpto. 619,Concepción,Residencial,2016-04-22
CL-01040,Gerardo Marcos Muñoz Abarca,Calle Agustina Valencia 452 Dpto. 20,Concepción,Residencial,2021-07-22
CL-01041,Denisse Alicia Contreras Elgueta,Los Alerces 77,Talcahuano,Residencial,2021-01-06
CL-01042,Verónica Fuentes Concha,Calle Los Lirios 84 Dpto. 900,Chiguayante,Residencial,2021-05-04
CL-01043,Benjamín Soto Urrutia,Balmaceda 767 Piso 89,Concepción,Residencial,2012-06-08
CL-01044,Daniela Josefa Escobar Aedo,Calle Portales 16 Piso 5,Hualpén,Residencial,2021-11-24
CL-01045,Ricardo Vega,Mac Iver 1373,San Pedro de la Paz,Residencial,2016-06-29
CL-01046,César Esparza Fuentes,Calle Las Hortensias 2771 Of. 3954,Hualpén,Residencial,2019-12-08
CL-01047,Juan López Rubilar,Calle Paola Cáceres 3551 Of. 727,Concepción,Residencial,2011-07-29
CL-01048,Miguel Eric Cerda Arenas,Calle Los Piñones 59 Of. 6986,Concepción,Residencial,2017-10-31
CL-01049,Camila Veloso Candia,Salvador Allende 4544 Piso 4,San Pedro de la Paz,Residencial,2025-07-03
CL-01050,Alejandro Olmedo,Rosa Donoso 439 Of. 8444,Concepción,Residencial,2022-11-27
CL-01051,Margarita Barraza,Eusebio Lillo 382 Dpto. 9309,San Pedro de la Paz,Residencial,2013-07-15
CL-01052,Martina Karina Altamirano Farías,Camino Miriam Palma 58 Dpto. 32,Talcahuano,Residencial,2011-07-19
CL-01053,José Olmos Muñoz,Calle Carlos Duarte 67 Piso 48,San Pedro de la Paz,Residencial,2022-08-27
CL-01054,José Carvajal Jiménez,Lord Cochrane 392 Dpto. 530,Chiguayante,Comercial,2016-05-10
CL-01055,Silvia Gutiérrez,Calle Los Piñones 1939 Dpto. 25,San Pedro de la Paz,Residencial,2022-10-16
CL-01056,Yasna Elisabeth López Gómez,Avda. Gabriela Cabello 78,Talcahuano,Comercial,2014-07-31
CL-01057,Josefa Marcela Retamal Lizama,Las Rosas 970,Chiguayante,Residencial,2021-12-09
CL-01058,Jessica Solange Benavides Orellana,Pasaje Ramón Carnicer 64 Of. 5437,Talcahuano,Residencial,2012-09-12
CL-01059,Gabriela Adriana Duarte Díaz,Calle Daniela Sanhueza 334 Dpto. 62,Talcahuano,Residencial,2016-12-05
CL-01060,María Alicia Sánchez Barros,Calle Sandra Vargas 4104,Hualpén,Residencial,2020-04-28
CL-01061,Rosario Pérez Oliva,Pamela Abarca 168 Dpto. 785,San Pedro de la Paz,Residencial,2018-01-20
CL-01062,Yohana Elsa Cisterna Contreras,Av. Lucas Pacheco 8,San Pedro de la Paz,Residencial,2022-06-26
CL-01063,Rodrigo Torres Bustamante,Calle Diego Portales 4502 Of. 350,Chiguayante,Residencial,2022-04-18
CL-01064,Manuel Montecino Gutiérrez,Matta 4523 Dpto. 82,Talcahuano,Residencial,2015-07-12
CL-01065,Darwin Raúl Estrada Castillo,Calle Gabriela Mistral 4,Talcahuano,Residencial,2016-10-24
CL-01066,Cecilia Carmen Zapata Vásquez,Calle Esmeralda 2771,Chiguayante,Residencial,2017-09-18
CL-01067,Alejandro Mauricio Silva Pereira,Los Coihues 80 Piso 62,Concepción,Residencial,2015-07-28
CL-01068,Sandra Evelyn Véliz Saldías,Av. María Vásquez 301 Dpto. 898,Concepción,Residencial,2014-12-21
CL-01069,María Altamirano,Calle Caupolicán 3,Talcahuano,Residencial,2011-09-20
CL-01070,Guido Sebastián Celis Rodríguez,Calle Vicente Llanos 20,Concepción,Comercial,2021-11-25
CL-01071,Javier Hormazábal Maldonado,Psje. Iván López 7507 Piso 28,Concepción,Residencial,2020-02-24
CL-01072,Betty Viviana López Vergara,Los Pinos 26 Of. 592,Concepción,Comercial,2024-10-07
CL-01073,Sebastián Díaz Montenegro,Caupolicán 3727 Piso 8,Concepción,Residencial,2016-06-23
CL-01074,Nelson Zúñiga,Calle José Ovalle 75,Concepción,Residencial,2021-01-09
CL-01075,Benjamín Aguilar Astudillo,Sebastián Castro 823 Dpto. 37,San Pedro de la Paz,Residencial,2021-04-30
CL-01076,Marcela Rosa Arenas Hernández,Calle Américo Contreras 480,Talcahuano,Residencial,2012-12-31
CL-01077,Allan Jean Rojas Rivera,Pablo Zepeda 117 Piso 4,Talcahuano,Industrial,2012-08-30
CL-01078,Gilberto Rafael Fernández Bobadilla,Carolina Rodríguez 5,Hualpén,Residencial,2017-11-09
CL-01079,Rocío Sepúlveda Reyes,Calle Christian Brito 3122 Piso 46,Concepción,Residencial,2018-07-11
CL-01080,Luis Sebastián Flores Toro,Ricardo Martínez 342,San Pedro de la Paz,Residencial,2025-02-08
CL-01081,Miguel Héctor Ortega Martínez,Barros Arana 749,Chiguayante,Residencial,2021-07-01
CL-01082,Eduardo Vidal,Avda. María Ortega 8444,Concepción,Comercial,2016-04-19
CL-01083,Benjamín José Urrutia Esparza,Calle Los Girasoles 699,Talcahuano,Residencial,2016-05-12
CL-01084,Mario Álvarez Chandía,Calle Las Mosquetas 9596,San Pedro de la Paz,Residencial,2020-10-05
CL-01085,Claudia Poblete Alegría,Avenida José Miguel Carrera 87 Piso 9,San Pedro de la Paz,Residencial,2020-08-11
CL-01086,Antonio Estay Morales,Ramón Freire 4956 Piso 82,Talcahuano,Residencial,2022-03-05
CL-01087,Gloria Marjorie Saavedra Soto,Lautaro 1592 Piso 61,Hualpén,Residencial,2012-06-23
CL-01088,Guillermo Espinoza Piña,Av. Luis Ojeda 522,Concepción,Residencial,2011-11-29
CL-01089,Martín Claudio Cifuentes Pérez,Calle Manuel Bulnes 7955,San Pedro de la Paz,Residencial,2019-08-06
CL-01090,Elizabeth Cristina Quiroga Urzúa,Mac Iver 326,Concepción,Residencial,2019-04-17
CL-01091,Lorenzo Héctor Miranda Fernández,Calle Héctor Núñez 6808 Dpto. 33,San Pedro de la Paz,Residencial,2023-01-14
CL-01092,Edgardo Juan Lobos-Parra Montes,Calle Los Aromos 22,Hualpén,Residencial,2020-08-11
CL-01093,Sylvia Juliana Romero Hurtado,Av. Juan Aguayo 55,Hualpén,Residencial,2018-03-19
CL-01094,Juan Castillo Godoy,Los Aromos 78,Talcahuano,Residencial,2012-04-22
CL-01095,María Mercado-Riveros Pérez,José Manuel Balmaceda 6918 Piso 8,Concepción,Residencial,2020-10-22
CL-01096,Eduardo Sáez,Camino Las Araucarias 3006 Of. 8874,Concepción,Residencial,2022-09-12
CL-01097,Claudia Flores Molina,Benjamín Mansilla 764 Of. 741,Concepción,Residencial,2020-04-15
CL-01098,Dominga Cynthia Tapia Bustamante,Avenida Los Helechos 362,Concepción,Residencial,2013-09-21
CL-01099,José Matías Madariaga Urra,Calle Fernanda Díaz 4948,Chiguayante,Residencial,2014-12-25
CL-01100,Mariano Olivares Leiva,Avda. Los Girasoles 29,Talcahuano,Residencial,2020-12-28
CL-01101,Rosa Sandra Droguett Díaz,Las Mosquetas 526,Concepción,Residencial,2017-01-04
CL-01102,Elena Mellado Troncoso,Calle Manuel Mansilla 7366,San Pedro de la Paz,Residencial,2020-04-21
CL-01103,Luis Valdés Venegas,Avda. Juan Vergara 4285,San Pedro de la Paz,Residencial,2021-01-20
CL-01104,María Mónica Mondaca López,Av. María Osorio 9243 Dpto. 980,San Pedro de la Paz,Residencial,2017-09-21
CL-01105,Pablo Exequiel Figueroa Álvarez,Camila Cofré 10 Piso 36,San Pedro de la Paz,Residencial,2016-12-12
CL-01106,Karen Gaete,Enrique Mac Iver 7838 Of. 8332,Concepción,Residencial,2023-02-06
CL-01107,Emilio Joaquín Segovia Jofré,Av. Paula Jaraquemada 7713 Of. 141,Talcahuano,Residencial,2020-05-24
CL-01108,Irma Raquel Soto Pinto,Avenida Ernesto Fuentes 9921,Chiguayante,Residencial,2014-05-27
CL-01109,Karen Paola Escobar Jara,Los Alerces 991,Hualpén,Residencial,2014-12-26
CL-01110,Carolina Daniela Flores Brito,Caupolicán 70 Piso 27,Concepción,Residencial,2013-08-27
CL-01111,Sara Palma,Freire 12,Chiguayante,Residencial,2021-02-11
CL-01112,Ana Henríquez Díaz,Calle Los Piñones 879,Concepción,Residencial,2013-04-06
CL-01113,Josefa Herrera,Calle Padre Alberto Hurtado 996 Of. 5388,Concepción,Residencial,2016-07-08
CL-01114,Aarón San Martín,Camino Lautaro 7665,Talcahuano,Residencial,2013-09-18
CL-01115,Vanessa María Román Espinoza,Avenida Diego Palacios 9734 Of. 6924,Hualpén,Residencial,2023-09-15
CL-01116,Daniela Rosa López Pérez,Ramón Freire 34 Of. 8908,Hualpén,Residencial,2016-11-02
CL-01117,María Suárez Riveros,Pamela Farías 2,Concepción,Residencial,2020-06-09
CL-01118,Elías Jaime Rojas Contreras,Valeria Escobar 889 Piso 97,San Pedro de la Paz,Residencial,2021-08-16
CL-01119,Álvaro Marcos Santibáñez Gamboa,Yesenia Fernández 9839 Piso 81,Concepción,Residencial,2020-08-06
CL-01120,Jorge Rivera,Av. Los Girasoles 45,Concepción,Residencial,2016-09-07
CL-01121,Bayron Pulgar,Lorena Palma 5 Of. 5806,San Pedro de la Paz,Residencial,2014-08-18
CL-01122,Oscar Antonio Gutiérrez Donoso,Camila Delgado 60,San Pedro de la Paz,Comercial,2018-07-06
CL-01123,José Espinoza Ramírez,Av. Álvaro Casanova 770,San Pedro de la Paz,Residencial,2012-09-14
CL-01124,Martín Apablaza,Calle Los Laureles 9824 Piso 5,Chiguayante,Comercial,2023-05-19
CL-01125,Oscar Santiago Bravo Quezada,Calle Los Aromos 805,Hualpén,Residencial,2020-01-10
CL-01126,Jorge Rivera,David Hidalgo 24 Of. 456,Talcahuano,Comercial,2014-03-27
CL-01127,Francisco Luis Cruces Silva,Las Mosquetas 100,Concepción,Residencial,2012-02-06
CL-01128,Máximo Gustavo Sáez Muñoz,Avenida Caupolicán 26,Talcahuano,Residencial,2024-09-06
CL-01129,Sebastián Tomás Herrera Zavala,Calle Yanina Figueroa 4849 Piso 78,Talcahuano,Residencial,2014-12-19
CL-01130,Sebastián Quintana Flores,María Vallejos 20 Of. 772,Concepción,Residencial,2023-02-28
CL-01131,Mario Ávila,Avenida Santa María 410,Chiguayante,Residencial,2022-05-11
CL-01132,Javier Rodríguez-Guzmán,Calle Los Naranjos 8906 Piso 95,Talcahuano,Residencial,2014-12-24
CL-01133,Claudia Isabel Farías Rodríguez,Esmeralda 36 Dpto. 7315,Concepción,Residencial,2022-01-26
CL-01134,María Alexia Núñez-Aguilar Moncada,Diego Barros Arana 22 Of. 405,Concepción,Residencial,2019-06-11
CL-01135,Alex Vásquez,Las Mosquetas 7747 Piso 68,Hualpén,Residencial,2021-04-18
CL-01136,Margarita Arenas Ríos,Daniela Guzmán 6383 Dpto. 671,Concepción,Residencial,2023-10-09
CL-01137,Tomás Daniel Escobar Vásquez,Calle Mariana Cartes 703 Dpto. 421,Chiguayante,Comercial,2021-05-19
CL-01138,Francisca Anahí Troncoso López,Los Tilos 4488,Talcahuano,Residencial,2012-07-25
CL-01139,Juan Ángel Ossandón Molina,Benjamín Moya 522 Dpto. 2252,Talcahuano,Comercial,2013-07-18
CL-01140,Evelyn Ana Díaz Leal,Los Coihues 171 Piso 0,Hualpén,Residencial,2017-08-30
CL-01141,Javiera Ponce Leiva,Calle Los Naranjos 844 Dpto. 3853,Chiguayante,Residencial,2019-12-06
CL-01142,Christopher Joaquín Bascuñán Muñoz,Av. Manuel Rodríguez 849 Dpto. 44,Talcahuano,Residencial,2020-04-22
CL-01143,Sergio Cortés,Calle Nancy Espinoza 2361 Of. 933,Hualpén,Residencial,2023-06-17
CL-01144,José Raúl Duarte Tapia,Calle Los Aromos 28 Piso 92,Hualpén,Residencial,2016-11-09
CL-01145,Claudia Clara Ruiz Rodríguez,Calle Judith Alarcón 2152 Piso 64,Concepción,Residencial,2014-06-18
CL-01146,Irma Velásquez Aravena,Caupolicán 280,San Pedro de la Paz,Residencial,2025-02-17
CL-01147,Andrea Victoria Prieto Durán,Gabriela Mistral 744,Chiguayante,Comercial,2022-02-09
CL-01148,Benjamín José Muñoz-Cortez Vergara,Avda. Manuel Montt 79 Of. 414,Hualpén,Residencial,2019-01-13
CL-01149,Zoila Isidora Soto Vergara,Calle Ignacio Varela 664 Dpto. 99,Chiguayante,Residencial,2015-02-24
CL-01150,Iván Víctor Pacheco Aguilar,Calle Las Rosas 990,San Pedro de la Paz,Residencial,2018-05-30
CL-01151,Fernanda Alejandra González García,Esmeralda 78,Chiguayante,Residencial,2019-04-17
CL-01152,Marcelo Bórquez,Calle Los Robles 588 Of. 6973,Chiguayante,Residencial,2022-10-04
CL-01153,Guillermo Alvarez Vera,Los Pinos 995 Dpto. 81,Hualpén,Residencial,2018-06-30
CL-01154,Alexander Rodríguez Moya,Calle Pedro Montt 29,Hualpén,Residencial,2016-05-02
CL-01155,Luciano Miguel Cabrera Riquelme,Calle Los Encinos 871,Hualpén,Residencial,2012-07-16
CL-01156,Dante Segundo Riffo Alvarado,Lautaro 245,Chiguayante,Residencial,2025-05-02
CL-01157,Fabrizio Daniel Araya Andrade,Calle Iris Martínez 9 Dpto. 12,Concepción,Residencial,2024-01-28
CL-01158,Juan Núñez,Oscar Leal 21,San Pedro de la Paz,Residencial,2024-05-29
CL-01159,Mario Castillo,Lourdes Leiva 145,San Pedro de la Paz,Residencial,2013-06-29
CL-01160,Marcela Robles Alarcón,Romina Seguel 39,Concepción,Residencial,2012-11-09
CL-01161,Gloria Isabella Aguilera Solís,Los Lirios 355,Chiguayante,Residencial,2022-06-11
CL-01162,Ramón Freddy Acuña Castillo,Pedro Montt 9515 Of. 1074,Concepción,Comercial,2020-11-17
CL-01163,Gladys Rocha Palma,Alonso de Ribera 1391,Talcahuano,Residencial,2011-12-19
CL-01164,Paulina Mora Méndez,Luis Velásquez 625,Chiguayante,Residencial,2016-12-20
CL-01165,Carolina Camila Salgado Gómez,Avda. María Rojas 981,Concepción,Residencial,2016-06-25
CL-01166,Michael Juan Fuentes Zúñiga,Calle Arturo Prat 7373,Chiguayante,Residencial,2021-05-05
CL-01167,Valentina Rivas Orellana,Los Copihues 88,Chiguayante,Residencial,2017-01-14
CL-01168,Víctor Michael Cáceres Bustamante,Manuel Antonio Matta 41,Talcahuano,Residencial,2014-02-11
CL-01169,José Martínez López,Camilo Ortiz 1539 Of. 9057,Concepción,Residencial,2017-10-08
CL-01170,Mateo Torres,Las Rosas 7315,Concepción,Residencial,2022-08-22
CL-01171,Antonella González,Calle Maite Figueroa 21 Piso 4,Hualpén,Residencial,2014-08-16
CL-01172,Ángela Melissa Estay Orellana,María López 837 Dpto. 770,San Pedro de la Paz,Residencial,2023-12-18
CL-01173,Juan Chamorro Valencia,Calle Manuel Rodríguez 5164 Dpto. 61,Hualpén,Residencial,2012-06-06
CL-01174,Christian Mauro Maldonado Aguayo,Las Rosas 5846 Dpto. 51,Concepción,Residencial,2013-07-24
CL-01175,Francisca Urbina,Calle Manuel Vargas 336,Hualpén,Comercial,2014-02-07
CL-01176,Gerardo Benjamín Acevedo Sandoval,Avenida Las Maravillas 4189,Talcahuano,Residencial,2015-06-15
CL-01177,Katherine Claudia Torres Veloso,Pasaje Susana Venegas 1764 Of. 9229,Chiguayante,Residencial,2024-09-27
CL-01178,Guillermo Alejandro Miranda Pulgar,Av. Las Araucarias 2 Of. 9353,Concepción,Residencial,2014-08-17
CL-01179,Hernán Yonathan Segura Bello,Calle Diego Portales 968 Dpto. 116,Chiguayante,Residencial,2022-11-06
CL-01180,Moisés González Salamanca,Calle Iris Aburto 838 Piso 5,Talcahuano,Residencial,2015-01-09
CL-01181,Erika Fredes,Calle Génesis Peña 41,San Pedro de la Paz,Residencial,2024-11-03
CL-01182,Constanza Paredes Herrera,María Bugueño 45,Talcahuano,Residencial,2016-08-27
CL-01183,Virginia Rosa Norambuena Lizama,Calle Esmeralda 5420 Dpto. 23,Hualpén,Residencial,2017-01-11
CL-01184,Daniel Videla,Los Lirios 1441 Dpto. 279,San Pedro de la Paz,Residencial,2024-07-24
CL-01185,Bernardo Víctor Castillo Aedo,Calle Las Araucarias 8810,Concepción,Residencial,2016-12-10
CL-01186,Delia Fuentealba Orellana,Psje. Caupolicán 88 Dpto. 3598,San Pedro de la Paz,Residencial,2018-02-09
CL-01187,Bernardo Arredondo,Calle Paola Vejar 32 Piso 40,Hualpén,Residencial,2017-04-16
CL-01188,Danilo Enrique Jerez Cancino,Benjamín Vicuña Mackenna 190,Concepción,Residencial,2018-12-11
CL-01189,Carla Rivera Rivas,Calle Los Digitales 8630,Concepción,Residencial,2018-09-12
CL-01190,Silvia Muñoz Rojas,Calle Ricardo Ojeda 6200,Chiguayante,Residencial,2019-10-12
CL-01191,Ester López Ortiz,Manuel Bulnes 9536,Concepción,Residencial,2013-10-10
CL-01192,María Constanza Lagos Badilla,Calle Los Aromos 4017,Hualpén,Residencial,2015-06-10
CL-01193,Mireya Salgado Cabezas,Los Copihues 800,Talcahuano,Residencial,2022-10-08
CL-01194,Christian Cristian Barría Jofré,Gabriela Flores 37,Hualpén,Residencial,2015-07-28
CL-01195,Pamela Patricia Verdugo Ceballos,Calle Paula Jaraquemada 287,Concepción,Comercial,2016-09-07
CL-01196,Teresita Estela Pacheco Méndez,Los Higos 5045 Of. 861,San Pedro de la Paz,Residencial,2013-03-23
CL-01197,Javiera Beatriz Hernández-Ortiz Garrido,Alexander Ibacache 507,San Pedro de la Paz,Residencial,2015-11-01
CL-01198,Rodrigo Thiago Contreras Barrientos,Calle Daniella Morales 3442 Piso 2,San Pedro de la Paz,Residencial,2020-04-18
CL-01199,Ricardo Catalán,Calle Esmeralda 24 Dpto. 5809,Chiguayante,Residencial,2015-12-13
CL-01200,Jorge Cartes Varas,Ramón Carnicer 6265,Concepción,Residencial,2024-12-16
CL-01201,Luis Erick Arriagada Bruna,Pasaje Bárbara Pérez 148,Chiguayante,Residencial,2019-08-22
CL-01202,Pablo Salazar Morales,Psje. Las Malvas 698,Concepción,Industrial,2025-02-16
CL-01203,Andrés Jhon Bravo Salgado,Álvaro Casanova 9915,Concepción,Residencial,2017-05-27
CL-01204,Luis Diego Uribe Barría,Av. Joaquín Orellana 94,Talcahuano,Residencial,2016-11-25
CL-01205,Paz Castro Soto,Calle Los Digitales 78 Dpto. 137,Talcahuano,Residencial,2024-07-17
CL-01206,Víctor Néstor Morán Oñate,Calle Los Cactus 937 Dpto. 591,Chiguayante,Residencial,2023-07-24
CL-01207,Jocelyn Muñoz Castro,Calle Álvaro Casanova 783,Hualpén,Residencial,2013-07-17
CL-01208,Paula Paola Santos Bustamante,Avda. Dolores Vásquez 1647,Talcahuano,Residencial,2020-12-12
CL-01209,Anahí Pascale Martinez López,Calle Lynch 1622,Concepción,Residencial,2023-09-01
CL-01210,Luis Carlos Muñoz Silva,Camino Portales 620,San Pedro de la Paz,Residencial,2022-04-06
CL-01211,Jocelyn Casanova,Av. Lautaro 9008 Piso 73,Talcahuano,Residencial,2022-01-18
CL-01212,Marco Vallejos,Calle Julia González 291 Piso 11,Talcahuano,Residencial,2023-10-20
CL-01213,Mariano Felipe Caballero Baeza,Yoselin Monsalve 323,Concepción,Residencial,2021-06-29
CL-01214,Mateo Roa,Pasaje Monserrat Pinto 197 Piso 50,Chiguayante,Residencial,2014-01-18
CL-01215,Francisco José Castro Mendoza,Pablo Adasme 100,Hualpén,Residencial,2024-10-06
CL-01216,Milton Muñoz-Figueroa,Calle Rosa Soto 27 Dpto. 2581,Concepción,Residencial,2021-11-23
CL-01217,Nicole Mireya Norambuena Silva,Luis Velásquez 12 Dpto. 440,Concepción,Residencial,2021-05-15
CL-01218,Jorge Hernández,Calle Pamela Saavedra 599 Piso 79,Hualpén,Industrial,2020-02-18
CL-01219,Oriana Karina Acevedo Ormeño,Los Higos 11 Of. 124,Hualpén,Residencial,2019-09-20
CL-01220,Florencia Díaz Manríquez,Carlos López 1794,Concepción,Residencial,2014-07-22
CL-01221,María Zapata,Caupolicán 881,San Pedro de la Paz,Comercial,2021-02-15
CL-01222,Ruth Nathalie Cortez Sepúlveda,Los Alerces 753 Piso 2,Concepción,Residencial,2015-04-23
CL-01223,Mateo Aguilera,Los Cactus 2129 Of. 628,Talcahuano,Residencial,2013-06-24
CL-01224,María Badilla León,Antonio Varas 65,San Pedro de la Paz,Residencial,2013-05-16
CL-01225,Yasna Elisa Cubillos Donoso,Avenida Los Calafates 3007,Talcahuano,Residencial,2013-01-30
CL-01226,Nelson Benjamín Rojas Díaz,Calle Gabriela Mistral 9283,Hualpén,Residencial,2017-08-28
CL-01227,Paula Patricia Quijada Novoa,Los Piñones 7232,Talcahuano,Residencial,2022-06-30
CL-01228,Carlos Oyarzún,Arturo Prat 1485,Concepción,Residencial,2016-09-26
CL-01229,Lucas Silva Leiva,Irarrázabal 1446 Piso 2,San Pedro de la Paz,Residencial,2011-08-08
CL-01230,Felipe Salgado,Eliodoro Yáñez 201 Piso 3,Talcahuano,Residencial,2013-08-08
CL-01231,Damián Valdés Leiva,Las Mandarinas 53 Piso 42,San Pedro de la Paz,Residencial,2014-04-13
CL-01232,Elena Florencia Riveros Briones,Nolberto Pérez 9 Dpto. 25,Concepción,Residencial,2024-01-15
CL-01233,Katherine María Jara Henríquez,Calle Herminio Salinas 66 Of. 3622,Concepción,Residencial,2017-12-31
CL-01234,Carlos Medina Troncoso,Paula Jaraquemada 549 Piso 7,Concepción,Comercial,2025-04-25
CL-01235,Paulina Dina Aravena Sepúlveda,María Castillo 5618,Hualpén,Comercial,2021-03-11
CL-01236,Danilo Bustos,Psje. Los Higos 1434 Piso 96,Talcahuano,Residencial,2023-07-03
CL-01237,Juan José Rodríguez Gallardo,Calle Lastarria 69,San Pedro de la Paz,Industrial,2020-11-22
CL-01238,Marcelo Castro Castro,Manuel Rodríguez 70,Talcahuano,Residencial,2021-04-29
CL-01239,Luis Jonathan Torres Flores,Avenida Los Piñones 81 Dpto. 88,San Pedro de la Paz,Comercial,2015-07-22
CL-01240,Adrián Matías Toledo Aguilera,Calle Miriam Reyes 9948 Dpto. 718,Concepción,Residencial,2016-05-14
CL-01241,Carmen Salamanca Montenegro,Eusebio Lillo 3110 Dpto. 4225,San Pedro de la Paz,Residencial,2018-06-09
CL-01242,Alberto Julio Montenegro Rodríguez,Av. Rosa Ortiz 4860,Chiguayante,Residencial,2019-06-25
CL-01243,Rosa Catalina Aravena Uribe,Calle Antonio Segovia 303 Dpto. 931,Chiguayante,Residencial,2023-07-20
CL-01244,Ángela Ruiz,Av. Álvaro Casanova 2713,Chiguayante,Residencial,2013-06-16
CL-01245,Antonia Graciela Gajardo-Campos Tapia,Calle Manuel Rodríguez 6162 Of. 9902,Chiguayante,Residencial,2013-03-02
CL-01246,Luis José Prieto Espinosa,Las Malvas 250 Dpto. 4937,Hualpén,Residencial,2018-10-25
CL-01247,Gonzalo Alarcón Méndez,Calle Colo Colo 307,Concepción,Residencial,2021-04-24
CL-01248,Marcela Gladys Godoy González,Iris Valdebenito 761 Dpto. 388,Concepción,Residencial,2012-04-07
CL-01249,Gustavo Peter Godoy Espinosa,Avenida Delia Quezada 5,San Pedro de la Paz,Residencial,2011-11-17
CL-01250,Maite Cynthia Rojas González,Las Araucarias 4375 Dpto. 76,Hualpén,Residencial,2014-10-05
CL-01251,Dolores Galleguillos Urrutia,Calle Las Maravillas 68,Chiguayante,Residencial,2020-02-03
CL-01252,Sandra Ruiz Ruiz,Las Mosquetas 1 Dpto. 424,Talcahuano,Residencial,2013-05-31
CL-01253,Karla Mamani Ruiz,Diego Barros Arana 2,Concepción,Residencial,2015-08-21
CL-01254,Katherine Elizabeth Díaz Merino,María Fica 668 Piso 84,Concepción,Residencial,2019-04-26
CL-01255,Javier Darwin Vergara Aguirre,Manuel Montt 6913,Hualpén,Comercial,2023-04-24
CL-01256,Jorge Rodrigo Reyes Espinoza,Calle O'Higgins 72,Talcahuano,Residencial,2024-10-01
CL-01257,Ángela Paloma León López,Calle Arturo Prat 3084,Concepción,Residencial,2024-10-20
CL-01258,Matteo Gallegos Catalán,Avda. Mercedes Hidalgo 39 Piso 98,Talcahuano,Comercial,2022-05-18
